250000 20
500000 44
750000 60
1000000 84
1250000 120
1500000 132
1750000 148
2000000 173
2250000 188
2500000 208
2750000 232
3000000 249
3250000 272
3500000 292
3750000 312
4000000 333
4250000 360
4500000 372
4750000 397
5000000 416
