250000 20
500000 44
750000 60
1000000 84
1250000 104
1500000 141
1750000 148
2000000 164
2250000 188
2500000 212
2750000 233
3000000 252
3250000 288
3500000 292
3750000 313
4000000 328
4250000 352
4500000 373
4750000 388
5000000 417
