250000 20
500000 44
750000 60
1000000 84
1250000 104
1500000 132
1750000 156
2000000 164
2250000 188
2500000 213
2750000 252
3000000 248
3250000 276
3500000 289
3750000 312
4000000 336
4250000 353
4500000 372
4750000 393
5000000 412
