250000 12
500000 29
750000 36
1000000 56
1250000 64
1500000 88
1750000 92
2000000 112
2250000 132
2500000 144
2750000 144
3000000 161
3250000 176
3500000 184
3750000 200
4000000 208
4250000 229
4500000 240
4750000 256
5000000 260
