250000 12
500000 28
750000 40
1000000 52
1250000 64
1500000 80
1750000 96
2000000 108
2250000 124
2500000 152
2750000 152
3000000 161
3250000 176
3500000 184
3750000 208
4000000 212
4250000 221
4500000 240
4750000 248
5000000 260
