250000 16
500000 24
750000 45
1000000 56
1250000 64
1500000 84
1750000 104
2000000 116
2250000 124
2500000 136
2750000 148
3000000 165
3250000 180
3500000 184
3750000 228
4000000 216
4250000 245
4500000 252
4750000 248
5000000 260
